Age,Revenu,Genre,IMC,Achats,Score_Credit,Nombre_Enfants,Statut_Marital,Ville,Depenses_Mensuelles,Epargne,Temps_Travail,Satisfaction_Client,Anciennete_Client,Score_Sante
74,,Homme,38.1,46,420,2,Marié,Saint-Louis,33089.0,46981.0,24,2,1,49
66,43172.0,Homme,39.4,14,331,5,Marié,Thiès,65942.0,43386.0,21,4,6,6
69,35132.0,Femme,21.3,18,336,2,Divorcé,Saint-Louis,61829.0,28250.0,52,2,6,82
39,33199.0,Homme,21.0,7,641,4,Divorcé,Thiès,60553.0,43388.0,26,2,6,27
40,51609.0,Homme,34.1,33,312,3,Marié,Saint-Louis,43585.0,21323.0,27,1,13,9
22,46881.0,Homme,22.1,1,482,5,Célibataire,Kaolack,81739.0,3733.0,23,3,1,26
67,39472.0,Homme,37.5,26,564,1,Marié,Kaolack,69004.0,41319.0,26,5,1,12
21,69131.0,Femme,29.8,9,387,4,Célibataire,Saint-Louis,12438.0,2223.0,24,1,14,65
68,27828.0,Femme,24.4,34,761,2,Célibataire,Thiès,33212.0,16868.0,21,4,10,85
39,111664.0,Homme,36.0,22,345,3,Célibataire,Kaolack,60362.0,34196.0,25,5,9,83
48,147473.0,Femme,27.8,48,691,0,Marié,Thiès,82177.0,2080.0,41,3,2,59
64,30193.0,Femme,37.9,7,418,3,Célibataire,Thiès,26983.0,13776.0,32,1,16,42
44,117518.0,Femme,38.3,27,830,3,Marié,Kaolack,24026.0,695.0,47,3,8,68
78,34611.0,Femme,20.0,22,746,5,Célibataire,Dakar,60998.0,32969.0,43,4,14,62
58,91240.0,Femme,16.1,3,345,5,Célibataire,Dakar,65744.0,12049.0,43,1,13,69
37,17745.0,Femme,39.6,13,807,2,Marié,Thiès,67013.0,15628.0,25,4,18,98
41,70243.0,Homme,37.7,41,825,2,Divorcé,Kaolack,61039.0,8265.0,43,5,16,64
43,18866.0,Homme,17.3,28,302,5,Divorcé,Dakar,59831.0,24671.0,49,5,19,98
65,143681.0,Homme,36.0,0,327,5,Marié,Saint-Louis,95172.0,12460.0,16,3,16,66
36,86354.0,Homme,27.0,3,680,1,Marié,Thiès,44603.0,3477.0,42,3,15,53
64,66374.0,Homme,22.2,31,456,1,Divorcé,Dakar,87758.0,2202.0,13,5,19,35
22,,Femme,37.1,32,810,4,Divorcé,Kaolack,77713.0,48310.0,52,2,7,70
32,139577.0,Homme,20.7,48,632,5,Divorcé,Kaolack,23105.0,23874.0,16,5,6,92
35,96029.0,Homme,38.7,25,413,0,Marié,Thiès,77182.0,47392.0,27,1,11,14
56,108574.0,Femme,20.9,16,688,1,Célibataire,Kaolack,62147.0,41217.0,13,4,0,74
64,45431.0,Femme,30.7,38,786,2,Marié,Saint-Louis,85400.0,11850.0,58,5,11,17
35,44336.0,Homme,21.4,22,549,3,Divorcé,Saint-Louis,56434.0,39085.0,20,5,5,3
69,55992.0,Femme,29.1,31,614,4,Célibataire,Dakar,36515.0,20809.0,52,4,15,87
37,70350.0,Femme,32.4,14,538,1,Marié,Kaolack,99298.0,5350.0,29,4,17,10
43,84561.0,Femme,20.6,12,533,3,Divorcé,Saint-Louis,68001.0,2806.0,20,1,18,5
78,66955.0,Femme,28.5,1,602,3,Marié,Thiès,68397.0,7163.0,24,4,2,50
76,76240.0,Homme,27.3,18,633,1,Célibataire,Kaolack,71415.0,28832.0,55,3,2,57
55,61607.0,Femme,17.7,23,412,0,Divorcé,Dakar,26960.0,185.0,26,5,4,59
64,67870.0,Homme,35.6,44,661,0,Marié,Thiès,91838.0,40838.0,43,4,2,17
22,79110.0,Homme,24.1,23,396,4,Célibataire,Thiès,55778.0,24718.0,59,1,18,78
16,131895.0,Femme,29.8,10,315,0,Célibataire,Thiès,40941.0,11545.0,57,4,4,66
47,19426.0,Femme,28.4,21,675,4,Marié,Saint-Louis,50955.0,25215.0,21,5,13,16
28,42606.0,Femme,28.3,14,689,2,Célibataire,Thiès,88565.0,28325.0,51,2,15,96
45,43151.0,Homme,,9,516,1,Divorcé,Saint-Louis,66908.0,18458.0,37,4,0,33
38,26308.0,Femme,26.2,40,698,3,Célibataire,Thiès,74067.0,16006.0,57,3,16,29
66,105306.0,Femme,26.9,26,559,4,Marié,Saint-Louis,65696.0,28544.0,44,5,10,18
74,121984.0,Femme,33.6,8,619,0,Divorcé,Kaolack,28429.0,32969.0,17,1,8,8
71,17204.0,Femme,36.2,27,495,4,Célibataire,Saint-Louis,86676.0,11284.0,36,5,3,39
34,107769.0,Femme,29.1,0,777,5,Célibataire,Saint-Louis,24847.0,38478.0,31,2,1,43
77,,Homme,18.1,16,717,4,Divorcé,Kaolack,57191.0,27655.0,33,1,8,94
47,46131.0,Femme,21.7,30,774,0,Divorcé,Thiès,44256.0,29143.0,11,2,4,58
45,67428.0,Femme,20.0,43,843,5,Célibataire,Kaolack,38774.0,15698.0,40,2,3,90
44,48870.0,Femme,19.0,9,530,5,Divorcé,Thiès,19127.0,34870.0,31,3,4,24
64,118547.0,Homme,24.8,36,820,0,Marié,Saint-Louis,38205.0,9102.0,10,4,17,70
60,64067.0,Femme,21.5,28,499,5,Célibataire,Thiès,91163.0,1571.0,23,3,12,52
44,127217.0,Homme,21.2,17,320,1,Marié,Saint-Louis,68764.0,37893.0,34,3,4,47
45,113934.0,Homme,17.3,46,610,3,Célibataire,Thiès,48664.0,39465.0,45,3,18,70
31,89707.0,Femme,16.4,37,733,1,Marié,Saint-Louis,66795.0,21553.0,45,1,2,83
55,76215.0,Femme,18.5,38,670,1,Marié,Saint-Louis,42333.0,18543.0,50,4,17,52
34,64429.0,Femme,20.1,48,377,0,Divorcé,Dakar,46079.0,28901.0,12,4,5,48
33,97152.0,Homme,26.3,5,841,0,Célibataire,Thiès,94225.0,14034.0,14,1,5,42
16,123048.0,Homme,28.3,39,584,3,Divorcé,Thiès,34259.0,27120.0,10,3,4,99
29,92240.0,Homme,19.4,11,439,4,Divorcé,Dakar,36571.0,1329.0,28,3,0,18
66,128688.0,Homme,26.2,13,581,1,Célibataire,Saint-Louis,61119.0,41420.0,42,2,7,65
62,61473.0,Homme,24.2,43,557,5,Marié,Saint-Louis,18009.0,25382.0,51,2,0,33
65,111762.0,Homme,20.4,9,659,3,Célibataire,Dakar,,3699.0,39,5,5,80
17,121956.0,Femme,16.2,19,739,1,Célibataire,Dakar,48230.0,38795.0,21,2,19,87
69,133452.0,Femme,27.2,14,569,4,Célibataire,Kaolack,66049.0,10667.0,19,4,13,72
43,,Homme,32.5,30,433,5,Divorcé,Saint-Louis,46498.0,37591.0,43,1,10,53
64,22006.0,Femme,21.4,6,403,1,Célibataire,Kaolack,38820.0,42115.0,25,3,1,0
65,89218.0,Femme,19.2,40,394,2,Célibataire,Thiès,50315.0,23459.0,49,5,3,91
45,47430.0,Homme,37.3,9,779,3,Célibataire,Kaolack,42795.0,49649.0,55,2,12,54
53,38091.0,Homme,22.6,9,540,0,Marié,Dakar,95411.0,6959.0,38,5,6,14
66,38989.0,Femme,21.4,47,312,1,Marié,Dakar,49191.0,29581.0,24,1,5,84
78,90451.0,Homme,36.6,38,446,5,Marié,Dakar,64453.0,46384.0,57,1,2,14
19,33990.0,Homme,35.6,27,394,5,Marié,Dakar,22453.0,6210.0,20,5,8,22
16,105270.0,Femme,26.8,29,592,3,Divorcé,Kaolack,60325.0,12517.0,53,5,13,65
23,95360.0,Homme,27.7,36,324,3,Divorcé,Kaolack,59490.0,12620.0,43,5,19,45
44,51081.0,Femme,21.2,2,571,5,Célibataire,Kaolack,84796.0,36744.0,45,3,10,99
70,123272.0,Femme,17.9,49,804,5,Divorcé,Dakar,59993.0,22804.0,39,4,4,8
54,31241.0,Femme,29.8,42,465,5,Marié,Dakar,55706.0,30568.0,44,2,13,65
18,139932.0,Femme,18.4,14,386,1,Célibataire,Saint-Louis,52817.0,17991.0,18,2,18,65
47,20939.0,Femme,26.8,20,790,5,Célibataire,Saint-Louis,74544.0,8912.0,27,2,7,17
25,128000.0,Homme,38.6,36,440,0,Marié,Dakar,65710.0,32527.0,28,5,6,16
25,50063.0,Homme,38.9,11,402,5,Marié,Saint-Louis,60799.0,30863.0,48,5,6,71
34,62118.0,Homme,21.7,3,525,0,Marié,Thiès,70964.0,44827.0,13,5,2,97
61,,Homme,31.0,46,593,1,Divorcé,Thiès,63678.0,33458.0,15,3,2,33
49,143557.0,Femme,27.4,8,605,3,Célibataire,Dakar,81150.0,20407.0,42,3,17,68
75,42076.0,Femme,37.0,38,553,0,Marié,Kaolack,70438.0,12344.0,41,3,12,63
48,59605.0,Homme,22.5,41,479,1,Célibataire,Thiès,87223.0,36205.0,25,3,0,43
38,99565.0,Femme,16.1,27,339,5,Célibataire,Thiès,71926.0,2355.0,20,1,4,28
70,54121.0,Homme,19.9,22,819,1,Divorcé,Kaolack,13801.0,30893.0,31,3,3,61
43,46433.0,Homme,24.4,44,845,5,Célibataire,Saint-Louis,51048.0,749.0,45,3,15,91
47,58309.0,Homme,23.6,39,535,1,Marié,Kaolack,50144.0,19435.0,59,3,14,15
65,82468.0,Femme,35.0,43,762,3,Marié,Saint-Louis,20148.0,45733.0,32,2,17,77
22,82293.0,Femme,32.3,21,527,0,Célibataire,Saint-Louis,92819.0,45615.0,35,2,16,51
44,111258.0,Femme,23.2,23,782,3,Célibataire,Kaolack,29861.0,38526.0,40,2,13,1
23,53405.0,Femme,27.0,25,729,2,Divorcé,Saint-Louis,71717.0,18088.0,38,4,13,60
16,58527.0,Homme,18.3,29,321,5,Marié,Thiès,32480.0,44405.0,14,1,18,3
72,92227.0,Femme,37.6,32,642,0,Marié,Dakar,28637.0,38842.0,47,5,5,51
70,146564.0,Femme,38.5,15,339,3,Célibataire,Saint-Louis,54621.0,46146.0,34,3,12,40
18,108344.0,Femme,39.5,21,472,0,Célibataire,Thiès,70304.0,24403.0,43,2,17,51
39,62153.0,Homme,36.8,48,738,2,Célibataire,Kaolack,,47297.0,21,1,14,30
38,123042.0,Homme,20.2,49,478,4,Marié,Saint-Louis,98921.0,38042.0,31,3,6,25
74,69110.0,Femme,17.1,42,432,5,Célibataire,Thiès,66172.0,46775.0,18,4,18,26
78,43328.0,Femme,29.9,17,650,5,Divorcé,Saint-Louis,35437.0,39177.0,29,5,16,50
76,127911.0,Femme,37.9,6,824,1,Divorcé,Kaolack,,39056.0,38,3,8,97
23,27867.0,Femme,20.3,49,839,5,Célibataire,Dakar,24671.0,22713.0,53,5,10,94
69,74234.0,Homme,16.2,25,805,5,Divorcé,Saint-Louis,33119.0,885.0,38,3,4,47
72,40851.0,Femme,35.3,7,383,3,Divorcé,Dakar,56117.0,33632.0,54,4,1,10
62,46279.0,Femme,17.8,5,763,5,Divorcé,Saint-Louis,26279.0,39685.0,36,1,14,7
52,88402.0,Femme,25.9,29,642,5,Divorcé,Saint-Louis,78835.0,11686.0,26,5,11,11
18,30449.0,Homme,32.3,38,579,2,Divorcé,Kaolack,14803.0,3054.0,14,5,9,98
66,91221.0,Homme,21.7,22,562,2,Marié,Saint-Louis,92897.0,8977.0,54,1,9,44
48,104080.0,Femme,18.0,31,465,0,Célibataire,Thiès,70805.0,25032.0,22,5,19,33
43,20451.0,Femme,34.5,21,592,0,Divorcé,Thiès,28201.0,48967.0,51,2,10,76
62,102178.0,Femme,31.1,41,808,5,Célibataire,Dakar,38634.0,8536.0,24,1,9,90
23,78761.0,Femme,39.7,42,525,5,Divorcé,Dakar,24760.0,15070.0,24,4,6,71
49,53870.0,Femme,24.3,44,469,1,Marié,Thiès,20826.0,16937.0,27,3,13,46
50,111566.0,Homme,17.5,8,747,0,Marié,Dakar,96821.0,21500.0,59,3,12,20
47,138749.0,Homme,33.6,30,801,3,Divorcé,Dakar,55775.0,40451.0,11,1,4,40
39,138765.0,Homme,28.5,6,826,5,Divorcé,Thiès,84676.0,49939.0,32,2,18,74
29,139881.0,Femme,21.1,8,678,3,Divorcé,Thiès,16798.0,10011.0,52,4,9,21
47,,Homme,34.8,12,500,5,Marié,Thiès,76103.0,48039.0,22,3,7,20
71,40372.0,Homme,20.9,2,549,3,Marié,Kaolack,87160.0,8896.0,52,3,17,27
61,18642.0,Homme,22.3,34,708,4,Célibataire,Kaolack,87751.0,29799.0,13,2,0,66
58,49064.0,Femme,18.2,32,424,3,Marié,Thiès,83502.0,14582.0,56,5,4,70
31,29122.0,Femme,25.6,20,412,0,Divorcé,Saint-Louis,61410.0,39958.0,34,1,10,13
19,83431.0,Homme,26.1,30,436,5,Célibataire,Thiès,50888.0,41912.0,20,2,19,78
67,70745.0,Femme,28.3,33,795,0,Marié,Kaolack,59047.0,814.0,59,2,10,72
52,65081.0,Homme,33.0,31,449,3,Marié,Dakar,55955.0,9740.0,57,2,15,51
69,,Homme,37.7,34,642,2,Divorcé,Saint-Louis,11982.0,24719.0,51,2,9,42
36,51191.0,Homme,19.3,14,620,2,Célibataire,Saint-Louis,43864.0,35545.0,21,5,14,70
29,25211.0,Homme,17.3,31,831,2,Marié,Dakar,89118.0,20150.0,22,4,6,75
46,126086.0,Femme,16.4,5,588,5,Marié,Saint-Louis,95490.0,4958.0,18,2,14,18
70,116971.0,Femme,19.4,44,788,1,Divorcé,Dakar,49265.0,3825.0,54,2,15,26
63,108783.0,Femme,31.8,20,791,4,Célibataire,Kaolack,56313.0,14800.0,47,1,5,17
33,140681.0,Femme,33.5,32,551,3,Célibataire,Saint-Louis,54350.0,9999.0,15,3,10,12
22,102893.0,Homme,34.9,31,376,1,Célibataire,Saint-Louis,25378.0,20854.0,52,5,16,0
25,92960.0,Femme,21.8,18,691,2,Célibataire,Dakar,79815.0,45732.0,52,2,14,84
22,99388.0,Homme,23.3,32,711,3,Divorcé,Dakar,37924.0,27315.0,19,4,15,33
48,37601.0,Femme,27.6,27,472,1,Marié,Kaolack,92593.0,39540.0,32,4,1,12
38,34710.0,Femme,17.5,30,500,0,Marié,Dakar,17312.0,9481.0,24,4,3,50
36,123714.0,Femme,30.7,20,516,2,Célibataire,Dakar,40353.0,48505.0,54,1,18,86
34,143727.0,Homme,39.6,33,675,1,Célibataire,Kaolack,96450.0,17246.0,32,4,5,0
63,78227.0,Homme,24.7,14,310,5,Célibataire,Thiès,26192.0,22601.0,49,1,17,86
76,99289.0,Homme,34.1,13,311,0,Marié,Thiès,27450.0,10677.0,46,5,10,27
34,20722.0,Homme,28.0,18,734,2,Marié,Dakar,15432.0,29552.0,43,4,8,31
51,96050.0,Femme,19.1,42,672,4,Célibataire,Kaolack,67225.0,22322.0,25,3,2,71
44,98596.0,Homme,30.0,14,572,2,Divorcé,Thiès,88711.0,2355.0,54,2,1,54
75,81732.0,Homme,23.2,5,808,5,Marié,Kaolack,75604.0,9157.0,50,5,17,25
33,83323.0,Femme,16.8,8,431,4,Marié,Dakar,20295.0,35163.0,56,3,14,13
17,38816.0,Femme,31.2,36,618,4,Célibataire,Dakar,16774.0,25914.0,41,5,17,87
16,55695.0,Homme,36.6,19,467,4,Divorcé,Kaolack,22190.0,33292.0,47,4,18,92
62,70841.0,Femme,24.3,33,696,3,Célibataire,Saint-Louis,41286.0,561.0,49,5,14,67
20,143498.0,Homme,,37,479,3,Célibataire,Dakar,86325.0,8167.0,55,5,16,62
35,122096.0,Femme,37.4,25,357,4,Divorcé,Dakar,82427.0,16184.0,14,5,17,81
26,107764.0,Homme,35.5,17,779,0,Divorcé,Dakar,97513.0,24497.0,26,1,17,13
57,100744.0,Homme,33.2,27,759,4,Divorcé,Dakar,74014.0,23800.0,31,3,10,26
78,43482.0,Homme,22.0,8,360,1,Marié,Kaolack,85852.0,37432.0,48,4,17,40
17,24171.0,Homme,37.8,31,668,4,Célibataire,Kaolack,65256.0,1205.0,50,2,2,2
18,115755.0,Homme,19.7,5,420,3,Marié,Kaolack,68630.0,12039.0,57,4,12,93
38,123125.0,Femme,31.0,13,845,3,Divorcé,Kaolack,72771.0,45161.0,27,4,13,58
70,145722.0,Homme,16.7,27,316,1,Marié,Saint-Louis,61715.0,35006.0,37,1,3,99
27,121082.0,Homme,31.4,23,795,1,Divorcé,Kaolack,17466.0,17544.0,22,1,17,22
35,18696.0,Homme,22.7,12,796,2,Divorcé,Kaolack,27637.0,12987.0,59,5,4,17
20,141310.0,Homme,26.8,42,804,0,Célibataire,Dakar,78745.0,5239.0,51,4,13,73
52,34149.0,Homme,24.3,11,831,0,Célibataire,Saint-Louis,46317.0,44785.0,10,3,11,75
53,145064.0,Femme,20.1,18,614,0,Célibataire,Dakar,59766.0,23358.0,59,1,6,40
79,68521.0,Femme,30.9,20,368,5,Marié,Saint-Louis,13078.0,49223.0,28,1,11,7
45,60740.0,Homme,,26,460,3,Célibataire,Thiès,37299.0,17138.0,43,3,7,31
24,121611.0,Femme,39.0,18,444,0,Divorcé,Saint-Louis,13543.0,22984.0,13,1,2,80
49,81641.0,Homme,20.6,23,684,2,Célibataire,Saint-Louis,61052.0,28428.0,52,3,0,40
68,78811.0,Femme,33.2,25,568,2,Marié,Dakar,32064.0,9096.0,12,2,2,44
59,78232.0,Femme,31.9,44,753,0,Célibataire,Saint-Louis,82287.0,47582.0,50,3,10,77
50,30417.0,Homme,24.2,27,817,1,Célibataire,Saint-Louis,90442.0,24536.0,19,2,17,8
67,127492.0,Femme,16.5,45,649,2,Célibataire,Dakar,93632.0,46059.0,37,5,6,89
73,45099.0,Femme,32.6,17,409,1,Marié,Thiès,24425.0,2621.0,43,5,8,47
37,133474.0,Homme,38.7,43,782,3,Divorcé,Thiès,61481.0,35958.0,48,1,3,23
59,24256.0,Homme,31.2,35,706,5,Divorcé,Thiès,87347.0,3948.0,56,3,9,86
39,49681.0,Femme,26.4,41,350,2,Divorcé,Saint-Louis,,1287.0,28,1,17,94
32,106328.0,Femme,28.6,28,702,1,Célibataire,Dakar,82317.0,23902.0,51,3,15,43
25,58361.0,Femme,20.8,16,775,0,Célibataire,Thiès,96826.0,47358.0,55,1,11,57
45,49540.0,Homme,34.0,3,386,3,Marié,Thiès,60530.0,21164.0,45,5,18,65
71,99700.0,Femme,33.9,43,367,4,Divorcé,Thiès,91099.0,15668.0,52,5,2,17
74,93532.0,Femme,19.5,44,341,4,Célibataire,Thiès,35888.0,1772.0,12,1,7,79
61,142626.0,Femme,37.1,28,356,0,Célibataire,Dakar,37491.0,32238.0,32,3,18,28
38,148943.0,Homme,22.5,3,495,3,Célibataire,Thiès,42352.0,38968.0,26,4,8,74
79,61002.0,Homme,39.6,9,361,3,Marié,Saint-Louis,31676.0,15762.0,16,3,18,1
47,64812.0,Homme,25.2,24,562,3,Divorcé,Saint-Louis,75836.0,35906.0,35,1,16,77
32,123946.0,Homme,20.3,30,411,3,Marié,Dakar,47463.0,7213.0,52,3,12,67
65,81668.0,Femme,24.4,2,477,4,Divorcé,Kaolack,58990.0,14941.0,27,2,1,97
66,114003.0,Homme,26.6,46,325,1,Divorcé,Thiès,96544.0,30345.0,55,3,3,38
32,57998.0,Femme,17.7,1,709,3,Célibataire,Thiès,73627.0,35184.0,55,5,10,72
29,119601.0,Femme,29.9,24,830,1,Célibataire,Saint-Louis,30221.0,15964.0,15,5,1,40
24,22812.0,Femme,30.3,48,616,3,Célibataire,Dakar,95837.0,26855.0,40,2,3,70
55,76844.0,Femme,33.7,5,831,2,Célibataire,Kaolack,82843.0,17968.0,38,3,3,80
17,148251.0,Homme,16.7,25,405,5,Célibataire,Saint-Louis,61313.0,1046.0,18,4,19,86
60,89601.0,Homme,29.0,7,763,2,Divorcé,Kaolack,39251.0,14909.0,44,3,0,74
40,62857.0,Homme,17.3,34,545,5,Célibataire,Dakar,56586.0,13578.0,26,5,10,21
54,140555.0,Homme,32.8,26,380,2,Célibataire,Dakar,84418.0,23368.0,21,5,1,81
24,35700.0,Homme,17.3,24,695,3,Marié,Dakar,63884.0,28599.0,45,1,18,48
69,108330.0,Femme,37.9,17,821,1,Marié,Saint-Louis,62620.0,5719.0,57,5,7,27
37,78353.0,Homme,32.8,0,563,5,Divorcé,Dakar,20040.0,15960.0,33,1,19,15
58,115772.0,Homme,28.2,47,573,4,Divorcé,Saint-Louis,81677.0,23606.0,19,5,3,67
61,106502.0,Homme,26.6,38,471,0,Marié,Saint-Louis,55878.0,48366.0,39,5,15,61
19,128943.0,Homme,19.1,2,564,5,Marié,Thiès,15969.0,15624.0,38,4,14,35
41,124850.0,Femme,23.0,3,325,5,Célibataire,Saint-Louis,23162.0,39179.0,48,1,4,21
73,60095.0,Femme,36.9,40,768,4,Célibataire,Saint-Louis,75435.0,40842.0,19,1,4,10
44,30523.0,Femme,37.7,36,775,3,Divorcé,Thiès,84667.0,10352.0,48,5,14,84
60,77433.0,Femme,16.0,14,655,2,Marié,Kaolack,15037.0,30885.0,37,1,16,79
49,34991.0,Femme,,7,325,2,Divorcé,Thiès,70526.0,15003.0,27,5,2,41
38,25775.0,Homme,33.3,37,333,1,Célibataire,Thiès,97914.0,9223.0,50,5,17,54
52,99995.0,Femme,30.8,49,563,3,Divorcé,Dakar,24693.0,31433.0,59,3,10,72
26,137808.0,Femme,18.0,18,437,4,Divorcé,Dakar,69090.0,12718.0,26,1,5,34
21,22415.0,Femme,21.2,46,761,3,Divorcé,Thiès,12451.0,1315.0,20,2,11,56
33,52044.0,Homme,22.0,25,467,3,Célibataire,Dakar,75560.0,21553.0,10,1,16,33
79,64976.0,Homme,36.0,38,380,2,Divorcé,Thiès,15962.0,24682.0,26,1,13,72
36,18832.0,Femme,27.1,9,706,4,Célibataire,Dakar,99552.0,19464.0,45,4,5,76
57,49148.0,Homme,27.7,37,345,0,Marié,Saint-Louis,26444.0,41704.0,45,2,9,69
51,127230.0,Homme,38.4,13,352,5,Divorcé,Dakar,50443.0,31419.0,55,2,15,3
56,100076.0,Femme,31.3,48,775,2,Divorcé,Dakar,26506.0,13767.0,18,4,17,45
53,53402.0,Homme,37.6,40,315,4,Célibataire,Saint-Louis,,6466.0,54,4,19,91
49,,Homme,27.0,18,659,1,Divorcé,Thiès,34248.0,31028.0,37,1,5,10
32,105453.0,Homme,19.6,29,786,5,Célibataire,Dakar,56162.0,47953.0,57,3,18,97
52,90715.0,Femme,,4,801,5,Divorcé,Dakar,52690.0,37858.0,42,4,2,60
40,126435.0,Femme,27.0,30,440,2,Marié,Saint-Louis,79625.0,4240.0,12,2,11,34
53,110742.0,Femme,20.4,6,746,1,Marié,Saint-Louis,78008.0,31459.0,17,2,15,68
73,60475.0,Homme,,18,589,2,Marié,Saint-Louis,70309.0,25396.0,59,1,2,56
27,75142.0,Femme,17.2,30,508,3,Divorcé,Kaolack,53237.0,16795.0,15,3,15,10
38,108526.0,Homme,27.2,38,774,4,Divorcé,Saint-Louis,45732.0,24689.0,15,5,3,11
68,66001.0,Homme,36.5,23,712,1,Marié,Thiès,18104.0,14910.0,38,4,19,42
57,72649.0,Homme,38.4,33,726,5,Marié,Dakar,93230.0,2446.0,46,4,12,18
37,40711.0,Femme,38.4,22,670,2,Célibataire,Dakar,44980.0,3346.0,21,1,3,76
36,45106.0,Femme,19.0,47,589,5,Célibataire,Kaolack,84990.0,45179.0,18,3,3,67
42,80458.0,Femme,25.2,44,731,1,Marié,Dakar,,49237.0,50,2,6,77
72,145429.0,Femme,16.7,39,567,5,Marié,Dakar,19554.0,40517.0,58,2,11,58
46,116754.0,Homme,36.5,5,450,2,Divorcé,Thiès,,4142.0,28,5,1,1
21,141479.0,Femme,24.6,37,554,2,Marié,Dakar,40985.0,16070.0,26,2,15,7
42,43884.0,Homme,31.1,40,652,0,Célibataire,Thiès,58167.0,46955.0,57,4,6,21
55,17708.0,Femme,33.2,35,676,5,Célibataire,Kaolack,50428.0,7087.0,53,5,18,76
49,33375.0,Femme,26.3,26,657,0,Célibataire,Thiès,77238.0,23752.0,41,3,10,20
27,30088.0,Femme,23.4,10,669,0,Célibataire,Saint-Louis,72723.0,15635.0,44,5,0,84
60,72615.0,Homme,39.1,4,526,5,Célibataire,Saint-Louis,27038.0,22218.0,23,3,8,91
72,125138.0,Homme,39.1,16,602,1,Célibataire,Kaolack,32219.0,31873.0,58,2,4,96
68,25014.0,Homme,22.9,6,688,3,Marié,Dakar,14271.0,48575.0,25,1,16,28
22,,Homme,27.5,26,676,2,Célibataire,Thiès,37397.0,42965.0,30,5,0,85
25,,Homme,39.3,46,417,4,Célibataire,Saint-Louis,84491.0,45039.0,21,5,16,89
60,93077.0,Femme,16.1,14,304,0,Célibataire,Thiès,39602.0,49955.0,33,4,11,74
32,67874.0,Homme,25.9,45,743,1,Célibataire,Saint-Louis,64471.0,14724.0,43,4,12,74
41,84087.0,Homme,18.4,12,651,5,Marié,Thiès,72150.0,31351.0,17,3,10,97
36,27297.0,Homme,28.2,10,832,1,Divorcé,Dakar,54227.0,31433.0,53,1,12,82
43,42128.0,Homme,16.6,44,423,1,Divorcé,Kaolack,33116.0,9261.0,30,4,12,36
77,83368.0,Femme,25.8,25,576,5,Divorcé,Dakar,16674.0,13479.0,57,4,5,77
73,93958.0,Homme,21.3,21,693,4,Divorcé,Thiès,27469.0,15804.0,17,2,5,28
61,47920.0,Femme,28.8,27,659,5,Célibataire,Saint-Louis,15446.0,27245.0,37,2,19,82
79,148872.0,Femme,39.9,23,768,4,Divorcé,Saint-Louis,30760.0,45101.0,25,4,9,36
17,148682.0,Femme,35.2,28,356,5,Divorcé,Kaolack,11963.0,12827.0,19,3,18,20
75,92603.0,Homme,36.3,8,550,0,Marié,Dakar,86002.0,42368.0,24,1,2,87
69,48872.0,Femme,31.2,41,449,4,Marié,Dakar,37262.0,44700.0,13,4,6,89
58,25728.0,Homme,17.0,3,751,0,Marié,Dakar,15177.0,49416.0,35,3,4,11
16,110102.0,Homme,21.0,48,461,4,Célibataire,Saint-Louis,21160.0,12040.0,24,3,7,47
66,137049.0,Homme,38.2,45,419,4,Célibataire,Kaolack,17543.0,19477.0,45,4,4,82
68,35583.0,Homme,,17,650,5,Célibataire,Saint-Louis,92162.0,16127.0,41,3,11,46
51,,Homme,18.5,42,398,4,Marié,Dakar,49278.0,21182.0,52,5,3,93
66,141374.0,Femme,32.9,15,466,0,Divorcé,Thiès,39607.0,26049.0,47,3,18,14
41,106118.0,Femme,23.2,32,813,5,Marié,Saint-Louis,95835.0,24527.0,13,4,17,66
44,80942.0,Homme,22.5,28,700,2,Célibataire,Kaolack,27221.0,12473.0,50,3,2,12
36,28689.0,Femme,40.0,38,664,0,Marié,Dakar,13323.0,16709.0,18,4,6,58
26,48276.0,Homme,36.6,9,625,2,Divorcé,Thiès,,33974.0,44,2,7,72
55,116968.0,Femme,25.8,8,546,1,Célibataire,Saint-Louis,86151.0,42464.0,37,4,14,12
26,28050.0,Femme,39.5,30,733,5,Divorcé,Thiès,,13714.0,46,3,16,79
79,81216.0,Femme,31.6,27,392,1,Divorcé,Thiès,33238.0,34208.0,56,4,18,77
51,99040.0,Femme,33.8,2,567,5,Célibataire,Kaolack,73830.0,31945.0,18,1,3,71
64,36644.0,Femme,16.8,13,620,5,Divorcé,Saint-Louis,83967.0,21568.0,11,4,15,18
74,77021.0,Homme,18.9,24,361,0,Marié,Kaolack,18330.0,9147.0,12,4,12,56
54,57291.0,Homme,31.2,14,599,2,Divorcé,Dakar,54153.0,16267.0,53,1,11,31
55,147610.0,Femme,37.6,1,702,5,Divorcé,Thiès,18611.0,41514.0,57,1,3,98
50,56520.0,Homme,31.0,23,602,2,Divorcé,Kaolack,23872.0,31452.0,14,1,11,86
69,40675.0,Femme,19.2,13,552,5,Marié,Kaolack,59455.0,5136.0,19,5,16,20
49,15174.0,Homme,18.8,47,777,2,Divorcé,Dakar,44930.0,32579.0,37,4,8,81
70,107268.0,Femme,36.3,6,668,1,Divorcé,Saint-Louis,82022.0,31516.0,24,1,11,13
